Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1454957,-,-,-,43,-110.39,0,2469,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,11,19,2,30,-12.5,1.32,0.017,0.62,0,0,0,0,7,-15.9,0,0,0,0,0.28500000000000003,75.62,118.13,0.91,0.8,758,0.4,282,0.9
2018,11,19,3,0,-12.4,1.31,0.016,0.62,0,0,0,0,7,-16,0,0,0,0,0.28500000000000003,74.75,123.62,0.91,0.8,758,0.4,284,0.9
2018,11,19,3,30,-12.3,1.31,0.016,0.62,0,0,0,0,6,-16,0,0,0,0,0.28400000000000003,74.15,129.06,0.91,0.8,758,0.4,286,0.9
2018,11,19,4,0,-12.100000000000001,1.31,0.016,0.62,0,0,0,0,7,-15.9,0,0,0,0,0.28300000000000003,73.44,134.41,0.91,0.8,758,0.5,288,0.8
2018,11,19,4,30,-12,1.31,0.016,0.62,0,0,0,0,7,-15.9,0,0,0,0,0.28200000000000003,72.95,139.58,0.91,0.8,759,0.5,290,0.8
2018,11,19,5,0,-11.9,1.31,0.016,0.62,0,0,0,0,4,-15.9,0,0,0,0,0.28200000000000003,72.41,144.45000000000002,0.91,0.8,759,0.5,291,0.8
2018,11,19,5,30,-11.9,1.31,0.016,0.62,0,0,0,0,1,-15.9,0,0,0,0,0.281,72.41,148.87,0.9,0.8,759,0.5,292,0.8
2018,11,19,6,0,-11.9,1.32,0.016,0.62,0,0,0,0,7,-16,0,0,0,0,0.281,71.71000000000001,152.57,0.9,0.8,759,0.5,293,0.9
2018,11,19,6,30,-11.9,1.32,0.016,0.62,0,0,0,0,7,-16,0,0,0,0,0.28,71.71000000000001,155.21,0.9,0.8,759,0.5,297,0.9
2018,11,19,7,0,-12,1.33,0.015,0.62,0,0,0,0,4,-16.3,0,0,0,0,0.28,70.28,156.42000000000002,0.9,0.8,759,0.5,301,0.9
2018,11,19,7,30,-12.100000000000001,1.33,0.015,0.62,0,0,0,0,0,-16.3,0,0,0,0,0.28,70.85000000000001,155.97,0.9,0.8,759,0.5,306,0.9
2018,11,19,8,0,-12.200000000000001,1.34,0.014,0.62,0,0,0,0,0,-16.900000000000002,0,0,0,0,0.279,68.23,153.95000000000002,0.9,0.8,759,0.5,311,0.9
2018,11,19,8,30,-12.3,1.34,0.014,0.62,0,0,0,0,0,-16.900000000000002,0,0,0,0,0.279,68.78,150.70000000000002,0.9,0.8,759,0.5,313,0.9
2018,11,19,9,0,-12.5,1.33,0.013000000000000001,0.62,0,0,0,0,0,-17.5,0,0,0,0,0.279,66.24,146.58,0.9,0.8,758,0.5,316,0.9
2018,11,19,9,30,-12.600000000000001,1.33,0.013000000000000001,0.62,0,0,0,0,0,-17.5,0,0,0,0,0.28,66.78,141.9,0.9,0.8,758,0.5,316,0.9
2018,11,19,10,0,-12.700000000000001,1.32,0.013000000000000001,0.62,0,0,0,0,0,-18,0,0,0,0,0.28,64.77,136.85,0.9,0.8,758,0.5,316,0.9
2018,11,19,10,30,-12.700000000000001,1.32,0.013000000000000001,0.62,0,0,0,0,0,-18,0,0,0,0,0.281,64.77,131.58,0.9,0.8,758,0.5,314,0.8
2018,11,19,11,0,-12.700000000000001,1.32,0.013000000000000001,0.62,0,0,0,0,0,-18.2,0,0,0,0,0.28200000000000003,63.49,126.17,0.9,0.8,758,0.5,312,0.8
2018,11,19,11,30,-12.8,1.32,0.013000000000000001,0.62,0,0,0,0,0,-18.2,0,0,0,0,0.28300000000000003,64.01,120.71000000000001,0.9,0.8,758,0.5,311,0.8
2018,11,19,12,0,-12.9,1.32,0.014,0.62,0,0,0,0,0,-18.3,0,0,0,0,0.28400000000000003,64.04,115.23,0.9,0.8,759,0.5,309,0.8
2018,11,19,12,30,-12.9,1.32,0.014,0.62,0,0,0,0,1,-18.3,0,0,0,0,0.28400000000000003,64.04,109.78,0.9,0.8,759,0.5,308,0.8
2018,11,19,13,0,-13,1.32,0.014,0.62,0,0,0,0,1,-18.2,0,0,0,0,0.28500000000000003,64.75,104.4,0.9,0.8,759,0.5,307,0.8
2018,11,19,13,30,-13,1.32,0.014,0.62,0,0,0,0,1,-18.2,0,0,0,0,0.28400000000000003,64.75,99.13,0.9,0.8,759,0.5,306,0.8
2018,11,19,14,0,-13,1.33,0.014,0.62,0,0,0,0,1,-18.1,0,0,0,0,0.28400000000000003,65.66,94.01,0.9,0.8,759,0.5,305,0.8
2018,11,19,14,30,-12.100000000000001,1.33,0.014,0.62,11,324,18,0,1,-18.1,11,324,0,18,0.28400000000000003,61.06,88.77,0.9,0.8,759,0.5,304,0.7000000000000001
2018,11,19,15,0,-11.200000000000001,1.33,0.014,0.62,24,601,85,1,1,-17,24,601,1,85,0.28300000000000003,62.38,84.24,0.9,0.8,759,0.5,303,0.6000000000000001
2018,11,19,15,30,-9.5,1.33,0.014,0.62,34,748,165,0,1,-17,34,748,0,165,0.28300000000000003,54.52,79.87,0.9,0.8,759,0.5,294,0.4
2018,11,19,16,0,-7.7,1.33,0.014,0.62,41,836,245,0,0,-13.4,41,836,0,245,0.28200000000000003,63.9,75.82000000000001,0.9,0.8,760,0.5,284,0.30000000000000004
2018,11,19,16,30,-5.800000000000001,1.33,0.014,0.62,46,892,319,0,4,-13.4,156,432,0,288,0.28200000000000003,55.230000000000004,72.17,0.9,0.8,760,0.5,294,0.4
2018,11,19,17,0,-3.9000000000000004,1.34,0.014,0.62,50,930,383,0,0,-8.3,50,930,0,383,0.28200000000000003,71.65,69,0.9,0.8,760,0.5,304,0.5
2018,11,19,17,30,-2.8000000000000003,1.34,0.014,0.62,53,956,436,0,0,-8.3,53,956,0,436,0.281,66.01,66.39,0.91,0.8,760,0.5,304,0.6000000000000001
2018,11,19,18,0,-1.7000000000000002,1.03,0.024,0.62,64,955,477,0,0,-5.9,64,955,0,477,0.281,73.29,64.41,0.92,0.8,760,0.5,305,0.6000000000000001
2018,11,19,18,30,-1.2000000000000002,1.03,0.024,0.62,66,966,502,1,0,-5.9,66,966,1,502,0.28,70.65,63.120000000000005,0.92,0.8,760,0.5,305,0.6000000000000001
2018,11,19,19,0,-0.7000000000000001,1.06,0.023,0.62,66,972,513,0,0,-4.9,66,972,0,513,0.279,72.94,62.57,0.92,0.8,760,0.5,304,0.6000000000000001
2018,11,19,19,30,-0.5,1.06,0.023,0.62,66,970,509,0,0,-5,66,970,0,509,0.278,71.79,62.78,0.92,0.8,759,0.5,303,0.6000000000000001
2018,11,19,20,0,-0.30000000000000004,1.1,0.022,0.62,64,965,490,0,0,-4.4,64,965,0,490,0.277,73.76,63.74,0.92,0.8,759,0.5,302,0.6000000000000001
2018,11,19,20,30,-0.30000000000000004,1.1,0.022,0.62,61,951,457,0,0,-4.4,61,951,0,457,0.277,73.76,65.41,0.91,0.8,759,0.5,301,0.6000000000000001
2018,11,19,21,0,-0.4,1.19,0.019,0.62,56,934,410,0,0,-4.3,56,934,0,410,0.277,75.2,67.74,0.91,0.8,759,0.5,300,0.6000000000000001
2018,11,19,21,30,-0.7000000000000001,1.19,0.019,0.62,52,901,350,0,0,-4.3,52,901,0,350,0.277,76.86,70.67,0.91,0.8,759,0.5,300,0.5
2018,11,19,22,0,-1,1.23,0.018000000000000002,0.62,46,856,280,0,1,-4.4,46,856,0,280,0.277,77.78,74.11,0.91,0.8,759,0.5,299,0.5
2018,11,19,22,30,-2.3000000000000003,1.23,0.018000000000000002,0.62,39,783,202,7,4,-4.4,126,151,7,158,0.277,85.57000000000001,77.99,0.9,0.8,759,0.5,297,0.5
2018,11,19,23,0,-3.6,1.28,0.017,0.62,30,669,121,7,4,-6.2,82,52,7,89,0.278,82.43,82.23,0.9,0.8,759,0.5,295,0.5
2018,11,19,23,30,-4.9,1.28,0.017,0.62,18,460,44,0,1,-6.2,18,460,0,44,0.278,90.89,86.72,0.9,0.8,759,0.5,295,0.7000000000000001
2018,11,20,0,0,-6.300000000000001,1.32,0.016,0.62,0,0,0,0,1,-8.6,0,0,0,0,0.279,83.52,91.74,0.9,0.8,759,0.5,295,1
2018,11,20,0,30,-6.7,1.32,0.016,0.62,0,0,0,0,0,-8.6,0,0,0,0,0.279,86.11,96.79,0.9,0.8,759,0.5,295,1
2018,11,20,1,0,-7.1000000000000005,1.34,0.015,0.62,0,0,0,0,0,-9.200000000000001,0,0,0,0,0.279,85.29,102,0.9,0.8,759,0.5,296,1
2018,11,20,1,30,-7.4,1.34,0.015,0.62,0,0,0,0,0,-9.1,0,0,0,0,0.279,87.4,107.34,0.89,0.8,760,0.4,296,0.9
2018,11,20,2,0,-7.7,1.35,0.015,0.62,0,0,0,0,0,-9.5,0,0,0,0,0.279,87.19,112.76,0.89,0.8,760,0.4,297,0.7000000000000001
2018,11,20,2,30,-7.9,1.35,0.015,0.62,0,0,0,0,0,-9.5,0,0,0,0,0.279,88.55,118.24000000000001,0.89,0.8,760,0.4,303,0.6000000000000001
2018,11,20,3,0,-8.1,1.34,0.015,0.62,0,0,0,0,0,-9.8,0,0,0,0,0.279,87.56,123.72,0.89,0.8,760,0.4,309,0.5
2018,11,20,3,30,-8.3,1.34,0.015,0.62,0,0,0,0,0,-9.8,0,0,0,0,0.279,88.93,129.17000000000002,0.89,0.8,760,0.4,321,0.5
2018,11,20,4,0,-8.5,1.32,0.015,0.62,0,0,0,0,1,-10.100000000000001,0,0,0,0,0.279,88.10000000000001,134.52,0.89,0.8,760,0.4,334,0.5
2018,11,20,4,30,-8.700000000000001,1.32,0.015,0.62,0,0,0,0,0,-10.100000000000001,0,0,0,0,0.28,89.48,139.70000000000002,0.89,0.8,760,0.4,342,0.5
2018,11,20,5,0,-8.8,1.31,0.015,0.62,0,0,0,0,0,-10.4,0,0,0,0,0.28,87.97,144.59,0.89,0.8,760,0.4,350,0.5
2018,11,20,5,30,-9,1.31,0.015,0.62,0,0,0,0,0,-10.4,0,0,0,0,0.281,89.36,149.02,0.89,0.8,760,0.4,354,0.6000000000000001
2018,11,20,6,0,-9.200000000000001,1.31,0.015,0.62,0,0,0,0,0,-10.700000000000001,0,0,0,0,0.281,88.51,152.75,0.89,0.8,760,0.4,358,0.6000000000000001
2018,11,20,6,30,-9.3,1.31,0.015,0.62,0,0,0,0,0,-10.700000000000001,0,0,0,0,0.281,89.21000000000001,155.41,0.89,0.8,760,0.4,180,0.6000000000000001
2018,11,20,7,0,-9.5,1.31,0.015,0.62,0,0,0,0,0,-11,0,0,0,0,0.28200000000000003,88.65,156.64000000000001,0.89,0.8,760,0.4,3,0.7000000000000001
2018,11,20,7,30,-9.600000000000001,1.31,0.015,0.62,0,0,0,0,0,-11,0,0,0,0,0.28200000000000003,89.35000000000001,156.20000000000002,0.89,0.8,760,0.4,5,0.7000000000000001
2018,11,20,8,0,-9.8,1.3,0.015,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.28200000000000003,89.24,154.18,0.89,0.8,760,0.4,7,0.7000000000000001
2018,11,20,8,30,-9.8,1.3,0.015,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.28300000000000003,89.24,150.92000000000002,0.89,0.8,760,0.4,11,0.7000000000000001
2018,11,20,9,0,-9.9,1.29,0.015,0.62,0,0,0,0,0,-11.3,0,0,0,0,0.28300000000000003,89.31,146.79,0.89,0.8,760,0.4,14,0.8
2018,11,20,9,30,-9.9,1.29,0.015,0.62,0,0,0,0,0,-11.3,0,0,0,0,0.28300000000000003,89.31,142.1,0.89,0.8,760,0.4,21,0.8
2018,11,20,10,0,-10,1.29,0.014,0.62,0,0,0,0,0,-11.4,0,0,0,0,0.28300000000000003,89.63,137.04,0.89,0.8,760,0.4,27,0.8
2018,11,20,10,30,-10,1.29,0.014,0.62,0,0,0,0,0,-11.4,0,0,0,0,0.28200000000000003,89.51,131.77,0.89,0.8,759,0.4,34,0.8
2018,11,20,11,0,-10,1.28,0.014,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.28200000000000003,89.12,126.36,0.89,0.8,759,0.4,40,0.8
2018,11,20,11,30,-10.100000000000001,1.28,0.014,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.281,89.83,120.89,0.89,0.8,759,0.4,47,0.8
2018,11,20,12,0,-10.100000000000001,1.27,0.013000000000000001,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.28,89.47,115.42,0.89,0.8,759,0.4,53,0.9
2018,11,20,12,30,-10.100000000000001,1.27,0.013000000000000001,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.279,89.47,109.97,0.89,0.8,759,0.4,59,0.9
2018,11,20,13,0,-10,1.26,0.013000000000000001,0.62,0,0,0,0,0,-11.600000000000001,0,0,0,0,0.278,88.11,104.60000000000001,0.89,0.8,759,0.4,65,0.9
2018,11,20,13,30,-10,1.26,0.013000000000000001,0.62,0,0,0,0,0,-11.600000000000001,0,0,0,0,0.277,88.11,99.33,0.89,0.8,759,0.4,71,0.9
2018,11,20,14,0,-9.9,1.25,0.013000000000000001,0.62,0,0,0,0,1,-11.8,0,0,0,0,0.276,86.3,94.2,0.88,0.8,759,0.4,77,0.9
2018,11,20,14,30,-9.200000000000001,1.25,0.013000000000000001,0.62,10,321,16,0,1,-11.700000000000001,10,321,0,16,0.274,81.78,88.96000000000001,0.88,0.8,760,0.4,84,0.8
2018,11,20,15,0,-8.5,1.24,0.012,0.62,23,611,82,0,1,-11.5,23,611,0,82,0.273,78.9,84.45,0.88,0.8,760,0.4,91,0.7000000000000001
2018,11,20,15,30,-6.6000000000000005,1.24,0.012,0.62,32,760,163,0,1,-11.5,32,760,0,163,0.272,68.13,80.09,0.88,0.8,760,0.4,98,0.6000000000000001
2018,11,20,16,0,-4.7,1.23,0.012,0.62,39,848,243,0,0,-8.700000000000001,39,848,0,243,0.271,73.4,76.04,0.88,0.8,760,0.4,105,0.4
2018,11,20,16,30,-3.1,1.23,0.012,0.62,44,905,317,0,0,-8.700000000000001,44,905,0,317,0.27,65.11,72.4,0.88,0.8,760,0.4,115,0.30000000000000004
2018,11,20,17,0,-1.6,1.23,0.012,0.62,48,942,382,0,0,-5.7,48,942,0,382,0.27,73.69,69.23,0.88,0.8,760,0.4,126,0.2
2018,11,20,17,30,-0.2,1.23,0.012,0.62,51,968,435,0,0,-5.7,51,968,0,435,0.269,66.53,66.62,0.88,0.8,760,0.4,159,0.2
2018,11,20,18,0,1.1,1.11,0.014,0.62,56,981,476,0,0,-5.300000000000001,56,981,0,476,0.268,62.35,64.64,0.89,0.8,759,0.4,192,0.30000000000000004
2018,11,20,18,30,1.9000000000000001,1.11,0.014,0.62,57,991,502,0,0,-5.300000000000001,57,991,0,502,0.267,58.88,63.35,0.89,0.8,759,0.4,203,0.4
2018,11,20,19,0,2.7,1.11,0.014,0.62,58,995,513,0,0,-5.7,58,995,0,513,0.267,53.93,62.800000000000004,0.89,0.8,759,0.4,214,0.5
2018,11,20,19,30,3.1,1.11,0.014,0.62,57,994,509,0,0,-5.7,57,994,0,509,0.266,52.43,63,0.89,0.8,759,0.4,219,0.5
2018,11,20,20,0,3.5,1.12,0.014,0.62,56,987,490,0,0,-5.9,56,987,0,490,0.265,50.07,63.95,0.89,0.8,759,0.4,224,0.5
2018,11,20,20,30,3.6,1.12,0.014,0.62,55,974,457,0,0,-5.9,55,974,0,457,0.264,49.72,65.61,0.89,0.8,759,0.4,231,0.5
2018,11,20,21,0,3.7,1.1300000000000001,0.015,0.62,53,951,410,0,0,-6,53,951,0,410,0.263,49.15,67.93,0.89,0.8,759,0.4,238,0.5
2018,11,20,21,30,3.3000000000000003,1.1300000000000001,0.015,0.62,49,919,350,0,0,-6,49,919,0,350,0.263,50.550000000000004,70.85000000000001,0.89,0.8,759,0.4,248,0.4
2018,11,20,22,0,3,1.1400000000000001,0.016,0.62,45,869,280,0,1,-4.2,45,869,0,280,0.263,59.18,74.27,0.89,0.8,759,0.4,259,0.4
2018,11,20,22,30,2.2,1.1400000000000001,0.016,0.62,38,797,202,7,4,-4.2,106,323,7,172,0.262,62.64,78.14,0.89,0.8,759,0.4,267,0.5
2018,11,20,23,0,1.4000000000000001,1.16,0.017,0.62,30,676,120,0,1,-6.9,30,676,0,120,0.261,54,82.37,0.89,0.8,759,0.4,276,0.6000000000000001
2018,11,20,23,30,0.5,1.16,0.017,0.62,18,462,43,0,1,-6.9,18,462,0,43,0.261,57.61,86.85000000000001,0.89,0.8,759,0.4,274,0.6000000000000001
2018,11,21,0,0,-0.4,1.18,0.017,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.261,50.63,91.86,0.89,0.74,759,0.4,272,0.5
2018,11,21,0,30,-0.9,1.18,0.017,0.62,0,0,0,0,0,-9.4,0,0,0,0,0.261,52.5,96.9,0.89,0.74,759,0.4,233,0.4
2018,11,21,1,0,-1.5,1.19,0.017,0.62,0,0,0,0,0,-9.9,0,0,0,0,0.26,52.59,102.11,0.89,0.74,759,0.4,194,0.4
2018,11,21,1,30,-2.1,1.19,0.017,0.62,0,0,0,0,0,-9.9,0,0,0,0,0.26,54.96,107.44,0.89,0.74,759,0.4,176,0.6000000000000001
2018,11,21,2,0,-2.8000000000000003,1.19,0.016,0.62,0,0,0,0,0,-10.3,0,0,0,0,0.26,56.370000000000005,112.86,0.89,0.74,759,0.4,159,0.8
2018,11,21,2,30,-3.4000000000000004,1.19,0.016,0.62,0,0,0,0,0,-10.3,0,0,0,0,0.26,58.94,118.34,0.89,0.74,759,0.4,155,0.9
2018,11,21,3,0,-4.1000000000000005,1.18,0.015,0.62,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.26,60.65,123.82000000000001,0.88,0.74,759,0.30000000000000004,151,1
2018,11,21,3,30,-4.6000000000000005,1.18,0.015,0.62,0,0,0,0,0,-10.600000000000001,0,0,0,0,0.26,62.980000000000004,129.27,0.88,0.74,759,0.30000000000000004,148,1.1
2018,11,21,4,0,-5.1000000000000005,1.17,0.014,0.62,0,0,0,0,0,-10.9,0,0,0,0,0.259,63.83,134.63,0.88,0.74,759,0.30000000000000004,146,1.1
2018,11,21,4,30,-5.4,1.17,0.014,0.62,0,0,0,0,0,-10.9,0,0,0,0,0.259,65.3,139.82,0.88,0.74,759,0.30000000000000004,144,1.1
2018,11,21,5,0,-5.7,1.1500000000000001,0.013000000000000001,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.259,65.24,144.72,0.88,0.74,759,0.30000000000000004,142,1.1
2018,11,21,5,30,-5.9,1.1500000000000001,0.013000000000000001,0.62,0,0,0,0,0,-11.200000000000001,0,0,0,0,0.26,66.24,149.17000000000002,0.88,0.74,759,0.30000000000000004,141,1.1
2018,11,21,6,0,-6.2,1.1400000000000001,0.012,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.26,65.97,152.92000000000002,0.88,0.74,758,0.30000000000000004,141,1.1
2018,11,21,6,30,-6.300000000000001,1.1400000000000001,0.012,0.62,0,0,0,0,0,-11.5,0,0,0,0,0.26,66.48,155.61,0.88,0.74,758,0.30000000000000004,139,1.1
2018,11,21,7,0,-6.4,1.1300000000000001,0.011,0.62,0,0,0,0,0,-11.9,0,0,0,0,0.261,64.86,156.86,0.88,0.74,758,0.30000000000000004,138,1.1
2018,11,21,7,30,-6.5,1.1300000000000001,0.011,0.62,0,0,0,0,0,-11.9,0,0,0,0,0.262,65.36,156.43,0.88,0.74,758,0.30000000000000004,137,1.1
2018,11,21,8,0,-6.5,1.1400000000000001,0.011,0.62,0,0,0,0,0,-12.4,0,0,0,0,0.262,62.81,154.41,0.87,0.74,758,0.30000000000000004,136,1.1
2018,11,21,8,30,-6.5,1.1400000000000001,0.011,0.62,0,0,0,0,0,-12.4,0,0,0,0,0.263,62.81,151.14000000000001,0.87,0.74,758,0.30000000000000004,137,1.1
2018,11,21,9,0,-6.5,1.1500000000000001,0.011,0.62,0,0,0,0,0,-13,0,0,0,0,0.264,60.09,147,0.87,0.74,758,0.30000000000000004,137,1.1
2018,11,21,9,30,-6.5,1.1500000000000001,0.011,0.62,0,0,0,0,0,-13,0,0,0,0,0.264,60.09,142.3,0.87,0.74,758,0.30000000000000004,141,1.1
2018,11,21,10,0,-6.5,1.16,0.01,0.62,0,0,0,0,0,-13.600000000000001,0,0,0,0,0.265,56.99,137.24,0.87,0.74,758,0.30000000000000004,144,1
2018,11,21,10,30,-6.6000000000000005,1.16,0.01,0.62,0,0,0,0,0,-13.600000000000001,0,0,0,0,0.266,57.43,131.95,0.88,0.74,758,0.30000000000000004,149,1
2018,11,21,11,0,-6.6000000000000005,1.16,0.01,0.62,0,0,0,0,0,-14.3,0,0,0,0,0.266,54.27,126.55,0.88,0.74,758,0.30000000000000004,154,1
2018,11,21,11,30,-6.6000000000000005,1.16,0.01,0.62,0,0,0,0,0,-14.3,0,0,0,0,0.267,54.27,121.08,0.88,0.74,758,0.30000000000000004,159,1
2018,11,21,12,0,-6.7,1.17,0.01,0.62,0,0,0,0,0,-15,0,0,0,0,0.269,51.65,115.60000000000001,0.88,0.74,759,0.30000000000000004,165,1
2018,11,21,12,30,-6.800000000000001,1.17,0.01,0.62,0,0,0,0,0,-15,0,0,0,0,0.27,52.050000000000004,110.16,0.88,0.74,759,0.30000000000000004,169,1
2018,11,21,13,0,-6.9,1.17,0.011,0.62,0,0,0,0,0,-15.8,0,0,0,0,0.271,49.32,104.78,0.88,0.74,759,0.2,173,1
2018,11,21,13,30,-7,1.17,0.011,0.62,0,0,0,0,0,-15.8,0,0,0,0,0.271,49.7,99.52,0.87,0.74,759,0.2,174,1.1
2018,11,21,14,0,-7.2,1.17,0.011,0.62,0,0,0,0,1,-16.5,0,0,0,0,0.271,47.4,94.4,0.87,0.74,759,0.2,175,1.1
2018,11,21,14,30,-6.9,1.17,0.011,0.62,0,0,0,0,1,-16.5,0,0,0,0,0.27,46.32,89.14,0.87,0.74,759,0.2,171,1
2018,11,21,15,0,-6.7,1.17,0.011,0.62,22,639,82,0,1,-15.4,22,639,0,82,0.27,50.02,84.65,0.87,0.74,759,0.2,167,0.9
2018,11,21,15,30,-5.1000000000000005,1.17,0.011,0.62,31,790,164,0,1,-15.4,31,790,0,164,0.269,44.28,80.3,0.87,0.74,759,0.2,163,0.6000000000000001
2018,11,21,16,0,-3.4000000000000004,1.18,0.011,0.62,37,878,246,0,0,-9.600000000000001,37,878,0,246,0.269,62.31,76.26,0.86,0.74,759,0.2,159,0.30000000000000004
2018,11,21,16,30,-2,1.18,0.011,0.62,42,934,321,0,0,-9.600000000000001,42,934,0,321,0.269,56.160000000000004,72.62,0.86,0.74,759,0.2,158,0.30000000000000004
2018,11,21,17,0,-0.6000000000000001,1.19,0.01,0.62,45,973,386,0,0,-7.6000000000000005,45,973,0,386,0.269,59.13,69.46000000000001,0.86,0.74,759,0.2,157,0.30000000000000004
2018,11,21,17,30,0.4,1.19,0.01,0.62,48,998,440,0,0,-7.6000000000000005,48,998,0,440,0.269,55,66.85,0.87,0.74,759,0.2,164,0.4
2018,11,21,18,0,1.4000000000000001,1.17,0.011,0.62,51,1013,481,0,0,-6.7,51,1013,0,481,0.269,54.99,64.87,0.87,0.74,759,0.2,171,0.4
2018,11,21,18,30,2.2,1.17,0.011,0.62,52,1023,507,0,0,-6.7,52,1023,0,507,0.27,51.870000000000005,63.58,0.87,0.74,758,0.2,180,0.5
2018,11,21,19,0,3,1.19,0.01,0.62,51,1029,518,0,0,-7.7,51,1029,0,518,0.27,45.21,63.02,0.87,0.74,758,0.2,189,0.5
2018,11,21,19,30,3.4000000000000004,1.19,0.01,0.62,51,1027,514,0,0,-7.7,51,1027,0,514,0.27,43.96,63.22,0.87,0.74,758,0.2,191,0.5
2018,11,21,20,0,3.8000000000000003,1.21,0.011,0.62,52,1019,496,0,0,-8.4,52,1019,0,496,0.27,40.65,64.15,0.87,0.74,758,0.2,192,0.6000000000000001
2018,11,21,20,30,3.8000000000000003,1.21,0.011,0.62,50,1006,462,0,0,-8.4,50,1006,0,462,0.27,40.59,65.81,0.88,0.74,757,0.2,194,0.6000000000000001
2018,11,21,21,0,3.9000000000000004,1.22,0.012,0.62,49,983,415,0,0,-8.4,49,983,0,415,0.269,40.37,68.12,0.88,0.74,757,0.2,196,0.5
2018,11,21,21,30,3.2,1.22,0.012,0.62,45,953,355,0,0,-8.4,45,953,0,355,0.268,42.410000000000004,71.02,0.89,0.74,757,0.2,194,0.4
2018,11,21,22,0,2.5,1.22,0.013000000000000001,0.62,42,904,285,0,0,-4.7,42,904,0,285,0.267,58.96,74.43,0.9,0.74,757,0.2,192,0.30000000000000004
2018,11,21,22,30,0.7000000000000001,1.22,0.013000000000000001,0.62,36,834,205,0,0,-4.7,36,834,0,205,0.266,67.06,78.29,0.9,0.74,757,0.2,189,0.6000000000000001
2018,11,21,23,0,-1,1.22,0.015,0.62,29,711,122,0,1,-7.6000000000000005,29,711,0,122,0.266,61.120000000000005,82.5,0.91,0.74,757,0.2,186,0.8
2018,11,21,23,30,-2.4000000000000004,1.22,0.015,0.62,18,497,44,7,7,-7.6000000000000005,29,6,7,29,0.265,67.74,86.97,0.91,0.74,757,0.2,182,1
2018,11,22,0,0,-3.9000000000000004,1.21,0.017,0.62,0,0,0,0,7,-11.4,0,0,0,0,0.265,56.14,91.98,0.92,0.75,757,0.2,178,1.1
2018,11,22,0,30,-4.7,1.21,0.017,0.62,0,0,0,0,6,-11.4,0,0,0,0,0.265,59.620000000000005,97.01,0.92,0.75,757,0.2,173,1
2018,11,22,1,0,-5.4,1.21,0.018000000000000002,0.62,0,0,0,0,6,-11.8,0,0,0,0,0.265,60.79,102.21000000000001,0.92,0.75,757,0.2,168,0.9
2018,11,22,1,30,-5.800000000000001,1.21,0.018000000000000002,0.62,0,0,0,0,7,-11.8,0,0,0,0,0.265,62.67,107.54,0.92,0.75,757,0.2,165,0.7000000000000001
2018,11,22,2,0,-6.2,1.23,0.02,0.62,0,0,0,0,7,-11.700000000000001,0,0,0,0,0.266,64.93,112.96000000000001,0.92,0.75,757,0.2,162,0.6000000000000001
2018,11,22,2,30,-6.300000000000001,1.23,0.02,0.62,0,0,0,0,7,-11.700000000000001,0,0,0,0,0.267,65.42,118.43,0.92,0.75,757,0.2,161,0.5
2018,11,22,3,0,-6.300000000000001,1.27,0.023,0.62,0,0,0,0,7,-11.4,0,0,0,0,0.268,66.89,123.91,0.92,0.75,757,0.30000000000000004,160,0.5
